id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,overall_qual * gr_liv_area,exter_qual * gr_liv_area,gr_liv_area * kitchen_qual,bsmt_qual * gr_liv_area,overall_qual * 1st_flr_sf,overall_qual * kitchen_qual,overall_qual * exter_qual,overall_qual^2,overall_qual * total_bsmt_sf,overall_qual * garage_area,overall_qual * garage_cars,total_bsmt_sf * gr_liv_area,overall_qual * bsmt_qual,overall_qual * year_built,overall_qual * garage_yr_blt,overall_qual * totrms_abvgrd,gr_liv_area * garage_area,overall_qual * year_remod/add,gr_liv_area * garage_cars,garage_area * garage_cars,totrms_abvgrd * gr_liv_area,1st_flr_sf * total_bsmt_sf,garage_yr_blt * year_built,total_area,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
22,2393,528142010,60,103.0,12867,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,2005,2006,Gable,CompShg,0,0.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1209.0,1209.0,GasA,5,1,4,1209,1044,0,2253,0.0,0.0,2,1,3,1,5,8,Typ,1,4,5,2005.0,3,2.0,575.0,3,3,Y,243,142,0,0,0,0,0,0,0,0,7,2006,344133,18024,9012,11265,11265,9672,40,32,64,9672.0,4600.0,16.0,2723877.0,40,16040,16040.0,64,1295475.0,16048,4506.0,1150.0,18024,1461681.0,4020025.0,6290.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,12,527165230,20,68.0,7980,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,7,1992,2007,Gable,CompShg,0,0.0,3,4,PConc,4,3,1,5,935.0,1,0.0,233.0,1168.0,GasA,5,1,4,1187,0,0,1187,1.0,0.0,2,0,3,1,3,6,Typ,0,0,5,1992.0,3,2.0,420.0,3,3,Y,483,21,0,0,0,0,0,4,2,500,3,2010,185000,7122,3561,3561,4748,7122,18,18,36,7008.0,2520.0,12.0,1386416.0,24,11952,11952.0,36,498540.0,12042,2374.0,840.0,7122,1386416.0,3968064.0,3962.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2339,527250040,190,100.0,34650,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,0,0.0,3,3,CBlock,3,3,2,3,1056.0,1,0.0,0.0,1056.0,GasA,3,0,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,Typ,0,0,5,1955.0,3,2.0,572.0,3,3,Y,264,0,0,0,0,0,0,0,0,0,1,2006,145000,5280,3168,3168,3168,5280,15,15,25,5280.0,2860.0,10.0,1115136.0,15,9775,9775.0,25,604032.0,9775,2112.0,1144.0,5280,1115136.0,3822025.0,3740.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,624,535104120,20,92.0,10573,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,6,1961,1961,Hip,CompShg,3,3.0,3,3,CBlock,3,3,1,3,1312.0,1,0.0,141.0,1453.0,GasA,5,1,4,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,Typ,1,3,5,1961.0,2,2.0,530.0,3,3,Y,0,49,0,0,288,0,0,4,0,0,4,2009,187500,8718,4359,4359,4359,8718,18,18,36,8718.0,3180.0,12.0,2111209.0,18,11766,11766.0,36,770090.0,11766,2906.0,1060.0,8718,2111209.0,3845521.0,4889.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,86,532376160,20,65.0,8450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,8,1965,2009,Gable,CompShg,0,0.0,3,4,CBlock,3,3,1,6,553.0,4,117.0,224.0,894.0,GasA,5,1,4,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,1,4,1,1973.0,1,1.0,336.0,3,3,Y,416,144,0,0,0,0,0,3,0,0,4,2010,138500,4470,2682,2682,2682,4470,15,15,25,4470.0,1680.0,5.0,799236.0,15,9825,9865.0,25,300384.0,10045,894.0,336.0,4470,799236.0,3876945.0,3018.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1534,909277040,50,68.0,11700,Pave,2,IR1,HLS,AllPub,Inside,Mod,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,4,606.0,1,0.0,336.0,942.0,GasA,5,1,4,1265,673,0,1938,0.0,0.0,2,0,4,1,4,7,Min2,1,4,1,1937.0,1,1.0,240.0,3,3,Y,0,40,0,0,0,0,0,0,0,0,7,2008,198000,9690,5814,7752,5814,6325,20,15,25,4710.0,1200.0,5.0,1825596.0,15,9685,9685.0,35,465120.0,9975,1938.0,240.0,13566,1191630.0,3751969.0,5058.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,2243,911103060,190,75.0,8250,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,0,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,957.0,957.0,GasA,2,0,4,1034,957,0,1991,0.0,0.0,2,0,4,2,3,9,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,N,0,0,133,0,0,0,0,0,0,0,6,2007,119600,9955,5973,5973,5973,5170,15,15,25,4785.0,0.0,0.0,1905387.0,15,9475,9900.0,45,0.0,10030,0.0,0.0,17919,989538.0,3752100.0,4939.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,1957,535450190,50,60.0,8064,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,0,0.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,672.0,672.0,GasA,5,1,4,672,252,0,924,0.0,0.0,1,0,3,1,3,6,Typ,1,1,1,2003.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,3,2,2000,7,2007,122900,4620,2772,2772,2772,3360,15,15,25,3360.0,2880.0,10.0,620928.0,15,9745,10015.0,30,532224.0,10030,1848.0,1152.0,5544,451584.0,3903847.0,3096.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,380,527355150,20,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,0,0.0,4,3,PConc,4,3,1,5,1104.0,1,0.0,1420.0,2524.0,GasA,3,1,4,2524,0,0,2524,1.0,0.0,2,1,4,1,4,9,Typ,1,4,5,1981.0,3,2.0,542.0,3,3,Y,474,120,0,0,0,0,0,3,0,0,7,2009,278000,20192,10096,10096,10096,20192,32,32,64,20192.0,4336.0,16.0,6370576.0,32,15848,15848.0,72,1368008.0,15848,5048.0,1084.0,22716,6370576.0,3924361.0,8114.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2860,909276010,70,68.0,11435,Pave,0,IR1,HLS,AllPub,Corner,Mod,1Fam,2Story,8,7,1929,1950,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,792.0,792.0,GasA,2,1,4,792,725,0,1517,0.0,0.0,1,0,3,1,4,7,Typ,2,4,1,1931.0,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,6,2006,230000,12136,4551,6068,6068,6336,32,24,64,6336.0,3200.0,16.0,1201464.0,32,15432,15448.0,56,606800.0,15600,3034.0,800.0,10619,627264.0,3724899.0,4226.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,2517,533250130,120,30.0,9549,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,0,0.0,4,4,PConc,4,4,3,2,437.0,6,1057.0,0.0,1494.0,GasA,5,1,4,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,Typ,1,4,5,1995.0,3,2.0,481.0,3,3,Y,0,30,0,0,216,0,0,0,0,0,4,2006,270000,11952,5976,7470,5976,11952,40,32,64,11952.0,3848.0,16.0,2232036.0,32,15960,15960.0,48,718614.0,15968,2988.0,962.0,8964,2232036.0,3980025.0,4963.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1933,535302070,20,60.0,10950,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1952,1952,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,5,441.0,1,0.0,507.0,948.0,GasA,3,1,4,948,0,0,948,0.0,0.0,1,0,2,1,3,5,Typ,0,0,1,1952.0,1,2.0,410.0,3,3,N,0,48,0,0,0,0,0,0,0,0,4,2007,125000,5688,2844,2844,2844,5688,18,18,36,5688.0,2460.0,12.0,898704.0,18,11712,11712.0,30,388680.0,11712,1896.0,820.0,4740,898704.0,3810304.0,3254.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,820,906340110,20,79.0,10637,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2007,2008,Hip,CompShg,1,336.0,4,3,PConc,5,3,4,6,1288.0,1,0.0,417.0,1705.0,GasA,5,1,4,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,Typ,1,4,5,2007.0,2,3.0,826.0,3,3,Y,208,44,0,0,0,0,0,0,0,0,9,2009,297000,13744,6872,6872,8590,13744,32,32,64,13640.0,6608.0,24.0,2929190.0,40,16056,16056.0,56,1419068.0,16064,5154.0,2478.0,12026,2929190.0,4028049.0,5967.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,675,535426150,20,80.0,9000,Pave,0,IR1,HLS,AllPub,Inside,Mod,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,3,82.0,3,3,CBlock,4,3,4,1,0.0,1,0.0,160.0,160.0,GasA,2,1,4,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,Typ,1,4,4,1958.0,2,1.0,384.0,3,3,Y,0,28,64,0,0,0,0,0,0,0,4,2009,113500,6852,3426,3426,4568,6852,18,18,36,960.0,2304.0,6.0,182720.0,24,11748,11748.0,30,438528.0,11748,1142.0,384.0,5710,182720.0,3833764.0,2828.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,2910,923225240,160,41.0,2665,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,0,0.0,3,3,PConc,3,3,1,5,548.0,3,173.0,36.0,757.0,GasA,5,1,4,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,Typ,1,3,5,1977.0,2,1.0,336.0,3,3,Y,104,26,0,0,0,0,0,0,0,0,7,2006,127000,7375,4425,4425,4425,4625,15,15,25,3785.0,1680.0,5.0,1116575.0,15,9885,9885.0,30,495600.0,9885,1475.0,336.0,8850,700225.0,3908529.0,4043.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,21,527358140,20,105.0,11751,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1977,1977,Hip,CompShg,3,480.0,3,3,CBlock,4,3,1,4,705.0,1,0.0,1139.0,1844.0,GasA,5,1,4,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,Typ,1,3,5,1977.0,2,2.0,546.0,3,3,Y,0,122,0,0,0,0,0,3,0,0,1,2010,190000,11064,5532,5532,7376,11064,18,18,36,11064.0,3276.0,12.0,3400336.0,24,11862,11862.0,42,1006824.0,11862,3688.0,1092.0,12908,3400336.0,3908529.0,6078.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1873,534177210,20,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,6,1973,1973,Hip,CompShg,3,320.0,3,3,CBlock,3,3,1,5,916.0,1,0.0,326.0,1242.0,GasA,2,1,4,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,3,5,1973.0,1,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,9,2007,175500,8694,3726,3726,3726,8694,21,21,49,8694.0,3696.0,14.0,1542564.0,21,13811,13811.0,42,655776.0,13811,2484.0,1056.0,7452,1542564.0,3892729.0,4254.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2125,907135050,20,60.0,8428,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1994,1994,Gable,CompShg,0,0.0,3,4,PConc,4,4,1,6,420.0,1,0.0,570.0,990.0,GasA,5,1,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,0,1,1995.0,1,1.0,384.0,3,3,Y,256,0,0,0,0,0,0,0,0,0,7,2007,146000,4950,2970,2970,3960,4950,15,15,25,4950.0,1920.0,5.0,980100.0,20,9970,9975.0,25,380160.0,9970,990.0,384.0,4950,980100.0,3978030.0,3354.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,1489,908102260,20,75.0,9937,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1965,1965,Gable,CompShg,0,0.0,4,3,CBlock,3,3,1,4,830.0,2,290.0,136.0,1256.0,GasA,4,1,4,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,Typ,0,0,5,1965.0,3,1.0,276.0,3,3,Y,736,68,0,0,0,0,0,0,0,0,6,2008,147500,6280,5024,3768,3768,6280,15,20,25,6280.0,1380.0,5.0,1577536.0,15,9825,9825.0,30,346656.0,9825,1256.0,276.0,7536,1577536.0,3861225.0,4044.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2383,528110050,20,107.0,13891,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,10,5,2006,2006,Gable,CompShg,0,0.0,5,3,PConc,5,4,4,6,1386.0,1,0.0,690.0,2076.0,GasA,5,1,4,2076,0,0,2076,1.0,0.0,2,1,2,1,5,7,Typ,1,4,5,2006.0,3,3.0,850.0,3,3,Y,216,229,0,0,0,0,0,0,0,0,9,2006,465000,20760,10380,10380,10380,20760,50,50,100,20760.0,8500.0,30.0,4309776.0,50,20060,20060.0,70,1764600.0,20060,6228.0,2550.0,14532,4309776.0,4024036.0,7078.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42,983,923275040,85,68.0,9101,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,3,104.0,3,4,PConc,4,3,3,6,1097.0,1,0.0,0.0,1097.0,GasA,5,1,4,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,Typ,1,3,5,1978.0,3,2.0,602.0,3,3,Y,303,30,0,0,0,0,0,0,0,0,7,2009,165500,5550,3330,4440,4440,5550,20,15,25,5485.0,3010.0,10.0,1217670.0,20,9890,9890.0,20,668220.0,9890,2220.0,1204.0,4440,1217670.0,3912484.0,3919.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1325,902406090,50,81.0,12150,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,3,335.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,5,0,2,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,Typ,0,0,5,1954.0,1,1.0,352.0,2,3,Y,0,0,0,0,0,0,0,0,0,0,11,2008,131500,8975,5385,5385,5385,5250,15,15,25,5250.0,1760.0,5.0,1884750.0,15,9770,9770.0,35,631840.0,9770,1795.0,352.0,12565,1102500.0,3818116.0,4992.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1378,905102170,20,70.0,11200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1965,1965,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,3,906.0,1,0.0,134.0,1040.0,GasA,5,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,Typ,0,0,1,1965.0,1,1.0,384.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,2,2008,129500,5200,3120,3120,3120,5200,15,15,25,5200.0,1920.0,5.0,1081600.0,15,9825,9825.0,25,399360.0,9825,1040.0,384.0,5200,1081600.0,3861225.0,3504.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1537,909281110,70,100.0,9670,Pave,0,IR1,HLS,AllPub,Inside,Mod,1Fam,2Story,8,6,1935,1950,Gable,CompShg,1,40.0,3,3,PConc,3,2,1,2,210.0,1,0.0,398.0,608.0,GasA,3,1,4,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,Typ,2,4,1,1935.0,3,2.0,786.0,2,3,Y,0,0,207,0,0,0,0,0,0,0,6,2008,257076,14984,5619,5619,5619,7864,24,24,64,4864.0,6288.0,16.0,1138784.0,24,15480,15480.0,72,1472178.0,15600,3746.0,1572.0,16857,597664.0,3744225.0,5140.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,905,909101140,50,60.0,10998,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,2,408.0,4,420.0,156.0,984.0,GasA,5,1,4,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,Min2,0,0,1,1977.0,1,2.0,660.0,3,3,Y,0,68,0,0,0,0,0,0,0,0,7,2009,117000,8020,4812,4812,4812,4920,15,15,25,4920.0,3300.0,10.0,1578336.0,15,9705,9885.0,30,1058640.0,9800,3208.0,1320.0,9624,968256.0,3837357.0,4852.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
